#,,,,,"generated_by='OpenQuake engine 3.11.0', start_date='2021-07-15T04:45:18', checksum=2366342461, kind='mean', investigation_time=1.0"
lon,lat,PGA-0.01,PGA-0.004,PGA-0.002,PGA-0.00099
173.70000,-34.80000,1.003176E-02,2.240040E-02,3.695688E-02,5.751479E-02
173.80000,-42.50000,1.981886E-01,2.836333E-01,3.614900E-01,4.456889E-01
173.80000,-42.40000,2.194257E-01,3.249156E-01,4.160188E-01,5.299043E-01
173.80000,-42.30000,2.378020E-01,3.681996E-01,4.904599E-01,6.260746E-01
173.80000,-42.20000,2.433427E-01,3.786841E-01,5.145871E-01,6.670466E-01
173.80000,-42.10000,2.489308E-01,4.184640E-01,6.159647E-01,8.703274E-01
173.80000,-42.00000,2.414190E-01,3.887244E-01,5.567158E-01,7.670053E-01
173.80000,-41.90000,2.268599E-01,3.354168E-01,4.372288E-01,5.652547E-01
173.80000,-41.80000,2.157796E-01,3.081992E-01,3.959176E-01,5.050133E-01
173.80000,-41.70000,2.046104E-01,2.891385E-01,3.712536E-01,4.726341E-01
173.80000,-41.60000,1.927033E-01,2.686633E-01,3.419206E-01,4.259541E-01
173.80000,-41.50000,1.812792E-01,2.510721E-01,3.178720E-01,4.035647E-01
173.80000,-41.40000,1.707731E-01,2.329513E-01,2.896180E-01,3.601978E-01
173.80000,-41.30000,1.625389E-01,2.199516E-01,2.709467E-01,3.347754E-01
173.80000,-41.20000,1.561050E-01,2.097460E-01,2.583061E-01,3.182081E-01
173.80000,-41.10000,1.508001E-01,2.016176E-01,2.487448E-01,3.063328E-01
173.80000,-41.00000,1.461811E-01,1.951246E-01,2.418335E-01,2.995595E-01
173.80000,-40.90000,1.416421E-01,1.880002E-01,2.319775E-01,2.847990E-01
173.80000,-40.80000,1.370989E-01,1.811036E-01,2.227192E-01,2.706001E-01
173.80000,-40.70000,1.323659E-01,1.753888E-01,2.157194E-01,2.611073E-01
173.80000,-40.60000,1.279331E-01,1.703436E-01,2.093788E-01,2.536599E-01
173.80000,-39.60000,9.657903E-02,1.402460E-01,1.794212E-01,2.283004E-01
173.80000,-39.50000,9.708409E-02,1.444002E-01,1.883192E-01,2.414850E-01
173.80000,-39.40000,9.809531E-02,1.557408E-01,2.194080E-01,3.012175E-01
173.80000,-39.30000,9.489698E-02,1.502319E-01,2.084160E-01,2.795073E-01
173.80000,-39.20000,8.911324E-02,1.368408E-01,1.801665E-01,2.336123E-01
173.80000,-39.10000,8.171191E-02,1.255013E-01,1.681217E-01,2.226416E-01
173.80000,-39.00000,7.438460E-02,1.152489E-01,1.566501E-01,2.100164E-01
173.80000,-36.30000,1.589030E-02,2.678769E-02,4.002094E-02,5.968878E-02
173.80000,-36.20000,1.550431E-02,2.648573E-02,3.983442E-02,5.958650E-02
173.80000,-36.10000,1.504398E-02,2.603766E-02,3.945417E-02,5.927048E-02
173.80000,-36.00000,1.468116E-02,2.579331E-02,3.934988E-02,5.927007E-02
173.80000,-35.90000,1.433314E-02,2.557332E-02,3.927307E-02,5.930330E-02
173.80000,-35.80000,1.399015E-02,2.537014E-02,3.921061E-02,5.935062E-02
173.80000,-35.70000,1.364895E-02,2.517518E-02,3.914586E-02,5.938544E-02
173.80000,-35.60000,1.332116E-02,2.498456E-02,3.906290E-02,5.938054E-02
173.80000,-35.50000,1.299719E-02,2.478796E-02,3.894771E-02,5.931487E-02
173.80000,-35.40000,1.266810E-02,2.457725E-02,3.879232E-02,5.917924E-02
173.80000,-35.30000,1.233230E-02,2.434896E-02,3.859654E-02,5.897841E-02
173.80000,-35.20000,1.198646E-02,2.409756E-02,3.836479E-02,5.872925E-02
173.80000,-35.10000,1.160718E-02,2.381107E-02,3.810145E-02,5.845580E-02
173.80000,-35.00000,1.118165E-02,2.347206E-02,3.780359E-02,5.818036E-02
173.80000,-34.90000,1.069342E-02,2.305041E-02,3.745277E-02,5.791241E-02
173.80000,-34.80000,1.012225E-02,2.242214E-02,3.699793E-02,5.762127E-02
173.90000,-42.50000,1.918754E-01,2.761809E-01,3.552773E-01,4.440451E-01
173.90000,-42.40000,2.065369E-01,2.942185E-01,3.726862E-01,4.596594E-01
173.90000,-42.30000,2.204999E-01,3.186613E-01,4.039458E-01,5.074955E-01
173.90000,-42.20000,2.308072E-01,3.414755E-01,4.384860E-01,5.587531E-01
173.90000,-42.10000,2.408592E-01,3.697469E-01,4.987995E-01,6.468728E-01
173.90000,-42.00000,2.452924E-01,4.051211E-01,6.049942E-01,8.794146E-01
173.90000,-41.90000,2.375192E-01,3.654666E-01,4.990788E-01,6.551069E-01
173.90000,-41.80000,2.230719E-01,3.202530E-01,4.082316E-01,5.177951E-01
173.90000,-41.70000,2.125429E-01,3.024560E-01,3.916281E-01,5.061792E-01
173.90000,-41.60000,2.019217E-01,2.836836E-01,3.622810E-01,4.559636E-01
173.90000,-41.50000,1.906552E-01,2.676557E-01,3.437774E-01,4.422944E-01
173.90000,-41.40000,1.786321E-01,2.454657E-01,3.082790E-01,3.865144E-01
173.90000,-41.30000,1.691099E-01,2.297273E-01,2.849808E-01,3.546008E-01
173.90000,-41.20000,1.619990E-01,2.187637E-01,2.701899E-01,3.347284E-01
173.90000,-41.10000,1.563764E-01,2.099100E-01,2.591000E-01,3.201160E-01
173.90000,-41.00000,1.515311E-01,2.024671E-01,2.498327E-01,3.079338E-01
173.90000,-40.90000,1.469707E-01,1.953357E-01,2.404111E-01,2.946327E-01
173.90000,-40.80000,1.427632E-01,1.888731E-01,2.320239E-01,2.826529E-01
173.90000,-40.70000,1.388891E-01,1.832712E-01,2.251876E-01,2.732135E-01
173.90000,-40.60000,1.344915E-01,1.782135E-01,2.193715E-01,2.654910E-01
173.90000,-39.70000,9.854314E-02,1.395664E-01,1.758438E-01,2.216211E-01
173.90000,-39.60000,9.719313E-02,1.392004E-01,1.764590E-01,2.234174E-01
173.90000,-39.50000,9.708069E-02,1.417336E-01,1.819390E-01,2.315274E-01
173.90000,-39.40000,9.770249E-02,1.494339E-01,2.021810E-01,2.668177E-01
173.90000,-39.30000,9.578724E-02,1.516224E-01,2.147246E-01,3.039808E-01
173.90000,-39.20000,9.037600E-02,1.379209E-01,1.814581E-01,2.352764E-01
173.90000,-39.10000,8.367272E-02,1.274467E-01,1.710936E-01,2.282581E-01
173.90000,-39.00000,7.704470E-02,1.185486E-01,1.615856E-01,2.194773E-01
173.90000,-38.90000,7.067128E-02,1.095446E-01,1.496748E-01,2.009365E-01
173.90000,-36.50000,1.744147E-02,2.834285E-02,4.135784E-02,6.073816E-02
173.90000,-36.40000,1.699942E-02,2.794028E-02,4.105524E-02,6.054624E-02
173.90000,-36.30000,1.657560E-02,2.756773E-02,4.078707E-02,6.037891E-02
173.90000,-36.20000,1.616251E-02,2.722466E-02,4.056010E-02,6.025477E-02
173.90000,-36.10000,1.575744E-02,2.691082E-02,4.037911E-02,6.018856E-02
173.90000,-36.00000,1.528402E-02,2.645916E-02,4.001982E-02,5.993540E-02
173.90000,-35.90000,1.490425E-02,2.620606E-02,3.993167E-02,5.999726E-02
173.90000,-35.80000,1.453275E-02,2.597046E-02,3.986255E-02,6.008075E-02
173.90000,-35.70000,1.416270E-02,2.574189E-02,3.979010E-02,6.014794E-02
173.90000,-35.60000,1.380222E-02,2.551426E-02,3.969217E-02,6.015958E-02
173.90000,-35.50000,1.344124E-02,2.527563E-02,3.954973E-02,6.008495E-02
173.90000,-35.40000,1.307268E-02,2.501765E-02,3.935242E-02,5.991037E-02
173.90000,-35.30000,1.269313E-02,2.473625E-02,3.910036E-02,5.964287E-02
173.90000,-35.20000,1.229886E-02,2.442617E-02,3.880065E-02,5.930693E-02
173.90000,-35.10000,1.186693E-02,2.407512E-02,3.846082E-02,5.893698E-02
173.90000,-35.00000,1.138644E-02,2.366474E-02,3.807931E-02,5.856448E-02
173.90000,-34.90000,1.084053E-02,2.316324E-02,3.763612E-02,5.820230E-02
173.90000,-34.80000,1.020906E-02,2.244370E-02,3.706728E-02,5.780222E-02
174.00000,-42.30000,2.093716E-01,2.961448E-01,3.744892E-01,4.628810E-01
174.00000,-42.20000,2.222901E-01,3.221128E-01,4.134304E-01,5.287049E-01
174.00000,-42.10000,2.331278E-01,3.438597E-01,4.400115E-01,5.577839E-01
174.00000,-42.00000,2.433625E-01,3.807759E-01,5.322985E-01,7.132380E-01
174.00000,-41.90000,2.450967E-01,3.918099E-01,5.590657E-01,7.693087E-01
174.00000,-41.80000,2.295929E-01,3.335330E-01,4.279237E-01,5.469540E-01
174.00000,-41.70000,2.207287E-01,3.137002E-01,3.998731E-01,5.064420E-01
174.00000,-41.60000,2.119691E-01,3.024637E-01,3.926322E-01,5.090082E-01
174.00000,-41.50000,2.002970E-01,2.834991E-01,3.657424E-01,4.693418E-01
174.00000,-41.40000,1.869675E-01,2.590423E-01,3.285818E-01,4.161233E-01
174.00000,-41.30000,1.762007E-01,2.407013E-01,3.009701E-01,3.777869E-01
174.00000,-41.20000,1.683438E-01,2.282903E-01,2.837815E-01,3.547512E-01
174.00000,-41.10000,1.621285E-01,2.185928E-01,2.704152E-01,3.355567E-01
174.00000,-41.00000,1.569202E-01,2.102640E-01,2.592736E-01,3.200545E-01
174.00000,-40.90000,1.523262E-01,2.030183E-01,2.496743E-01,3.065541E-01
174.00000,-40.80000,1.482268E-01,1.968064E-01,2.416451E-01,2.952979E-01
174.00000,-40.70000,1.444052E-01,1.912897E-01,2.347964E-01,2.857979E-01
174.00000,-40.60000,1.407117E-01,1.861930E-01,2.287741E-01,2.776225E-01
174.00000,-40.50000,1.367388E-01,1.813833E-01,2.234215E-01,2.707022E-01
174.00000,-39.70000,1.006062E-01,1.414343E-01,1.775189E-01,2.227500E-01
174.00000,-39.60000,9.834303E-02,1.395071E-01,1.759242E-01,2.218717E-01
174.00000,-39.50000,9.703927E-02,1.393761E-01,1.768651E-01,2.240163E-01
174.00000,-39.40000,9.649494E-02,1.416555E-01,1.826929E-01,2.332391E-01
174.00000,-39.30000,9.508821E-02,1.432004E-01,1.891711E-01,2.454292E-01
174.00000,-39.20000,9.052265E-02,1.352418E-01,1.762190E-01,2.275216E-01
174.00000,-39.10000,8.491682E-02,1.274112E-01,1.682359E-01,2.202687E-01
174.00000,-39.00000,7.908850E-02,1.207226E-01,1.635778E-01,2.207431E-01
174.00000,-38.90000,7.320134E-02,1.135201E-01,1.569908E-01,2.174989E-01
174.00000,-36.60000,1.894793E-02,3.022765E-02,4.340934E-02,6.269449E-02
174.00000,-36.50000,1.835956E-02,2.956560E-02,4.275758E-02,6.214423E-02
174.00000,-36.40000,1.775759E-02,2.888105E-02,4.207506E-02,6.155134E-02
174.00000,-36.30000,1.730275E-02,2.846017E-02,4.174747E-02,6.133001E-02
174.00000,-36.20000,1.685966E-02,2.807143E-02,4.146909E-02,6.116557E-02
174.00000,-36.10000,1.642563E-02,2.771599E-02,4.124808E-02,6.107995E-02
174.00000,-36.00000,1.592259E-02,2.722581E-02,4.085694E-02,6.082215E-02
174.00000,-35.90000,1.551165E-02,2.693732E-02,4.075241E-02,6.090986E-02
174.00000,-35.80000,1.510640E-02,2.666731E-02,4.067335E-02,6.103069E-02
174.00000,-35.70000,1.470461E-02,2.640311E-02,4.059041E-02,6.113274E-02
174.00000,-35.60000,1.431091E-02,2.613511E-02,4.047342E-02,6.116111E-02
174.00000,-35.50000,1.391323E-02,2.584974E-02,4.029706E-02,6.107245E-02
174.00000,-35.40000,1.350370E-02,2.553740E-02,4.004776E-02,6.084723E-02
174.00000,-35.30000,1.307938E-02,2.519434E-02,3.972630E-02,6.049509E-02
174.00000,-35.20000,1.263449E-02,2.481530E-02,3.934334E-02,6.005106E-02
174.00000,-35.10000,1.214716E-02,2.438772E-02,3.891014E-02,5.956312E-02
174.00000,-35.00000,1.160605E-02,2.389229E-02,3.842708E-02,5.907270E-02
174.00000,-34.90000,1.099911E-02,2.329412E-02,3.786863E-02,5.858776E-02
174.00000,-34.80000,1.030295E-02,2.246273E-02,3.715393E-02,5.803689E-02
174.10000,-42.20000,2.171401E-01,3.173518E-01,4.146221E-01,5.394279E-01
174.10000,-42.10000,2.290305E-01,3.369972E-01,4.330675E-01,5.531269E-01
174.10000,-42.00000,2.425429E-01,3.698690E-01,4.969756E-01,6.438873E-01
174.10000,-41.90000,2.502130E-01,4.094954E-01,6.012236E-01,8.620829E-01
174.10000,-41.80000,2.393654E-01,3.572123E-01,4.697589E-01,6.024764E-01
174.10000,-41.70000,2.288951E-01,3.289210E-01,4.165218E-01,5.265892E-01
174.10000,-41.60000,2.209036E-01,3.165889E-01,4.084065E-01,5.255513E-01
174.10000,-41.50000,2.101536E-01,2.997498E-01,3.877786E-01,4.993799E-01
174.10000,-41.40000,1.959695E-01,2.745214E-01,3.522772E-01,4.531841E-01
174.10000,-41.30000,1.838896E-01,2.532153E-01,3.196447E-01,4.058014E-01
174.10000,-41.20000,1.749067E-01,2.384189E-01,2.983025E-01,3.769090E-01
174.10000,-41.10000,1.679797E-01,2.272251E-01,2.824316E-01,3.534427E-01
174.10000,-41.00000,1.624440E-01,2.185239E-01,2.699653E-01,3.345402E-01
174.10000,-40.90000,1.578238E-01,2.112412E-01,2.600157E-01,3.204545E-01
174.10000,-40.80000,1.537032E-01,2.049133E-01,2.516381E-01,3.085975E-01
174.10000,-40.70000,1.498733E-01,1.993077E-01,2.444616E-01,2.984987E-01
174.10000,-40.60000,1.462152E-01,1.942369E-01,2.383377E-01,2.901326E-01
174.10000,-39.70000,1.033318E-01,1.444662E-01,1.809156E-01,2.260605E-01
174.10000,-39.60000,1.002384E-01,1.412523E-01,1.775609E-01,2.230831E-01
174.10000,-39.50000,9.796288E-02,1.393202E-01,1.758840E-01,2.220210E-01
174.10000,-39.40000,9.631830E-02,1.387183E-01,1.762063E-01,2.234724E-01
174.10000,-39.30000,9.433012E-02,1.379390E-01,1.772792E-01,2.267837E-01
174.10000,-39.20000,9.073890E-02,1.338138E-01,1.751499E-01,2.283593E-01
174.10000,-39.10000,8.606261E-02,1.276844E-01,1.675146E-01,2.183070E-01
174.10000,-39.00000,8.086763E-02,1.219814E-01,1.627256E-01,2.152854E-01
174.10000,-38.90000,7.532458E-02,1.162793E-01,1.616180E-01,2.272586E-01
174.10000,-36.70000,2.057182E-02,3.229338E-02,4.573721E-02,6.504405E-02
174.10000,-36.60000,1.985008E-02,3.142695E-02,4.482017E-02,6.420530E-02
174.10000,-36.50000,1.932185E-02,3.088870E-02,4.433752E-02,6.383191E-02
174.10000,-36.40000,1.871059E-02,3.019786E-02,4.364530E-02,6.321821E-02
174.10000,-36.30000,1.808841E-02,2.948777E-02,4.293108E-02,6.258193E-02
174.10000,-36.20000,1.760998E-02,2.904519E-02,4.258563E-02,6.235184E-02
174.10000,-36.10000,1.714317E-02,2.864115E-02,4.231073E-02,6.222581E-02
174.10000,-36.00000,1.668888E-02,2.827650E-02,4.210980E-02,6.221592E-02
174.10000,-35.90000,1.616220E-02,2.777809E-02,4.174899E-02,6.205707E-02
174.10000,-35.80000,1.572190E-02,2.746979E-02,4.165408E-02,6.221262E-02
174.10000,-35.70000,1.528289E-02,2.716598E-02,4.155555E-02,6.234889E-02
174.10000,-35.60000,1.485059E-02,2.685290E-02,4.141343E-02,6.239156E-02
174.10000,-35.50000,1.441417E-02,2.651459E-02,4.119456E-02,6.228156E-02
174.10000,-35.40000,1.396305E-02,2.614036E-02,4.088141E-02,6.199181E-02
174.10000,-35.30000,1.349261E-02,2.572600E-02,4.047554E-02,6.153506E-02
174.10000,-35.20000,1.299495E-02,2.526647E-02,3.999201E-02,6.095967E-02
174.10000,-35.10000,1.244756E-02,2.474860E-02,3.944656E-02,6.033095E-02
174.10000,-35.00000,1.184396E-02,2.415361E-02,3.884105E-02,5.969847E-02
174.10000,-34.90000,1.116917E-02,2.343892E-02,3.813881E-02,5.905365E-02
174.20000,-42.10000,2.264298E-01,3.366162E-01,4.426678E-01,5.786271E-01
174.20000,-42.00000,2.419453E-01,3.664444E-01,4.839386E-01,6.166226E-01
174.20000,-41.90000,2.532028E-01,4.128291E-01,5.951741E-01,8.377074E-01
174.20000,-41.80000,2.493922E-01,3.989317E-01,5.748707E-01,8.183215E-01
174.20000,-41.70000,2.394426E-01,3.568216E-01,4.699891E-01,6.050376E-01
174.20000,-41.60000,2.305873E-01,3.362382E-01,4.323450E-01,5.529102E-01
174.20000,-41.50000,2.205808E-01,3.197289E-01,4.179634E-01,5.450228E-01
174.20000,-41.40000,2.059850E-01,2.928505E-01,3.808923E-01,4.967499E-01
174.20000,-41.30000,1.920125E-01,2.669926E-01,3.405295E-01,4.378094E-01
174.20000,-41.20000,1.816040E-01,2.490425E-01,3.136931E-01,4.010871E-01
174.20000,-41.10000,1.739370E-01,2.362870E-01,2.952011E-01,3.735223E-01
174.20000,-41.00000,1.681972E-01,2.270535E-01,2.818804E-01,3.523780E-01
174.20000,-40.90000,1.634734E-01,2.197732E-01,2.713163E-01,3.359724E-01
174.20000,-40.80000,1.592238E-01,2.132896E-01,2.621653E-01,3.228116E-01
174.20000,-40.70000,1.553008E-01,2.074084E-01,2.543577E-01,3.116580E-01
174.20000,-40.60000,1.516276E-01,2.022403E-01,2.479222E-01,3.027536E-01
174.20000,-39.80000,1.113943E-01,1.540340E-01,1.923807E-01,2.380585E-01
174.20000,-39.70000,1.067204E-01,1.485841E-01,1.859307E-01,2.313993E-01
174.20000,-39.60000,1.029595E-01,1.444499E-01,1.813804E-01,2.270803E-01
174.20000,-39.50000,9.991996E-02,1.412870E-01,1.779910E-01,2.239567E-01
174.20000,-39.40000,9.744644E-02,1.391074E-01,1.760201E-01,2.225975E-01
174.20000,-39.30000,9.497471E-02,1.372758E-01,1.758353E-01,2.246441E-01
174.20000,-39.20000,9.163427E-02,1.338532E-01,1.748619E-01,2.282878E-01
174.20000,-39.10000,8.751459E-02,1.285702E-01,1.681706E-01,2.189049E-01
174.20000,-39.00000,8.255873E-02,1.225524E-01,1.610459E-01,2.093166E-01
174.20000,-38.90000,7.730751E-02,1.171935E-01,1.582350E-01,2.124255E-01
174.20000,-36.80000,2.236871E-02,3.459327E-02,4.834964E-02,6.774276E-02
174.20000,-36.70000,2.162679E-02,3.374889E-02,4.751874E-02,6.705537E-02
174.20000,-36.60000,2.102289E-02,3.311265E-02,4.692359E-02,6.657530E-02
174.20000,-36.50000,2.027970E-02,3.221890E-02,4.596961E-02,6.567347E-02
174.20000,-36.40000,1.971911E-02,3.163127E-02,4.540997E-02,6.518052E-02
174.20000,-36.30000,1.908077E-02,3.090434E-02,4.467057E-02,6.449900E-02
174.20000,-36.20000,1.855825E-02,3.039142E-02,4.422589E-02,6.414911E-02
174.20000,-36.10000,1.792099E-02,2.970070E-02,4.358544E-02,6.365176E-02
174.20000,-36.00000,1.742855E-02,2.928393E-02,4.333194E-02,6.361146E-02
174.20000,-35.90000,1.694679E-02,2.890711E-02,4.315955E-02,6.370649E-02
174.20000,-35.80000,1.646974E-02,2.855337E-02,4.303210E-02,6.387344E-02
174.20000,-35.70000,1.590649E-02,2.803516E-02,4.268884E-02,6.379441E-02
174.20000,-35.60000,1.542978E-02,2.767066E-02,4.251285E-02,6.384457E-02
174.20000,-35.50000,1.494777E-02,2.727225E-02,4.224062E-02,6.370252E-02
174.20000,-35.40000,1.445198E-02,2.682699E-02,4.184967E-02,6.333194E-02
174.20000,-35.30000,1.393111E-02,2.633000E-02,4.134247E-02,6.274925E-02
174.20000,-35.20000,1.337956E-02,2.577777E-02,4.073927E-02,6.201777E-02
174.20000,-35.10000,1.277033E-02,2.515609E-02,4.006138E-02,6.122288E-02
174.20000,-35.00000,1.209811E-02,2.444346E-02,3.930809E-02,6.041746E-02
174.30000,-42.00000,2.376911E-01,3.628223E-01,4.861210E-01,6.323059E-01
174.30000,-41.90000,2.479029E-01,3.834991E-01,5.224814E-01,6.797948E-01
174.30000,-41.80000,2.522106E-01,4.019048E-01,5.684839E-01,7.826937E-01
174.30000,-41.70000,2.507570E-01,4.033785E-01,5.844244E-01,8.369437E-01
174.30000,-41.60000,2.433027E-01,3.685945E-01,4.933542E-01,6.376646E-01
174.30000,-41.50000,2.300866E-01,3.383224E-01,4.404567E-01,5.690760E-01
174.30000,-41.40000,2.163488E-01,3.140948E-01,4.143996E-01,5.463778E-01
174.30000,-41.30000,2.004768E-01,2.822974E-01,3.648967E-01,4.750697E-01
174.30000,-41.20000,1.885482E-01,2.605535E-01,3.307491E-01,4.284187E-01
174.30000,-41.10000,1.803079E-01,2.464451E-01,3.098671E-01,3.971878E-01
174.30000,-41.00000,1.742592E-01,2.364250E-01,2.952027E-01,3.735769E-01
174.30000,-40.90000,1.692812E-01,2.284687E-01,2.834854E-01,3.542998E-01
174.30000,-40.80000,1.648280E-01,2.216740E-01,2.733548E-01,3.381104E-01
174.30000,-39.80000,1.159956E-01,1.599028E-01,1.999987E-01,2.465417E-01
174.30000,-39.70000,1.107010E-01,1.536422E-01,1.923959E-01,2.385594E-01
174.30000,-39.60000,1.063952E-01,1.489211E-01,1.873709E-01,2.343365E-01
174.30000,-39.50000,1.027733E-01,1.448229E-01,1.824915E-01,2.289926E-01
174.30000,-39.40000,9.967857E-02,1.415637E-01,1.788558E-01,2.254379E-01
174.30000,-39.30000,9.673505E-02,1.388257E-01,1.764666E-01,2.239796E-01
174.30000,-39.20000,9.349005E-02,1.358369E-01,1.763446E-01,2.286863E-01
174.30000,-39.10000,8.947767E-02,1.307076E-01,1.709942E-01,2.231462E-01
174.30000,-39.00000,8.456354E-02,1.239011E-01,1.612876E-01,2.078181E-01
174.30000,-38.90000,7.922912E-02,1.174362E-01,1.545960E-01,2.002896E-01
174.30000,-37.10000,2.610895E-02,3.927938E-02,5.340629E-02,7.277185E-02
174.30000,-37.00000,2.534308E-02,3.842022E-02,5.258869E-02,7.207378E-02
174.30000,-36.90000,2.461278E-02,3.761653E-02,5.184419E-02,7.147299E-02
174.30000,-36.80000,2.390657E-02,3.684400E-02,5.112994E-02,7.090153E-02
174.30000,-36.70000,2.294525E-02,3.565955E-02,4.991760E-02,6.982948E-02
174.30000,-36.60000,2.216097E-02,3.474896E-02,4.899465E-02,6.900849E-02
174.30000,-36.50000,2.135644E-02,3.377286E-02,4.794102E-02,6.798509E-02
174.30000,-36.40000,2.073440E-02,3.309275E-02,4.725508E-02,6.733081E-02
174.30000,-36.30000,2.013432E-02,3.244425E-02,4.660638E-02,6.670845E-02
174.30000,-36.20000,1.945920E-02,3.167685E-02,4.582836E-02,6.599022E-02
174.30000,-36.10000,1.890268E-02,3.113555E-02,4.537534E-02,6.567068E-02
174.30000,-36.00000,1.823300E-02,3.042839E-02,4.476367E-02,6.527983E-02
174.30000,-35.90000,1.770761E-02,2.999404E-02,4.453824E-02,6.535354E-02
174.30000,-35.80000,1.718755E-02,2.958713E-02,4.437181E-02,6.552736E-02
174.30000,-35.70000,1.666461E-02,2.918217E-02,4.420537E-02,6.569041E-02
174.30000,-35.60000,1.605490E-02,2.858844E-02,4.376475E-02,6.549794E-02
174.30000,-35.50000,1.552088E-02,2.812052E-02,4.342520E-02,6.530831E-02
174.30000,-35.40000,1.497012E-02,2.759383E-02,4.294055E-02,6.483843E-02
174.30000,-35.30000,1.439645E-02,2.700314E-02,4.231428E-02,6.410871E-02
174.30000,-35.20000,1.378447E-02,2.634399E-02,4.157156E-02,6.319781E-02
174.30000,-35.10000,1.311158E-02,2.560395E-02,4.073912E-02,6.220825E-02
174.30000,-35.00000,1.236945E-02,2.475608E-02,3.981088E-02,6.119274E-02
174.40000,-41.90000,2.408349E-01,3.686087E-01,4.982709E-01,6.566419E-01
174.40000,-41.80000,2.482879E-01,3.775202E-01,5.031254E-01,6.427350E-01
174.40000,-41.70000,2.548607E-01,4.070833E-01,5.707764E-01,7.714660E-01
174.40000,-41.60000,2.458126E-01,3.694997E-01,4.888408E-01,6.266651E-01
174.40000,-41.40000,2.244548E-01,3.330536E-01,4.472695E-01,5.958135E-01
174.40000,-41.30000,2.084537E-01,2.982992E-01,3.915770E-01,5.172123E-01
174.40000,-41.20000,1.960985E-01,2.739324E-01,3.520479E-01,4.605422E-01
174.40000,-41.10000,1.874250E-01,2.585867E-01,3.280893E-01,4.269621E-01
174.40000,-41.00000,1.808584E-01,2.471832E-01,3.109207E-01,3.990259E-01
174.40000,-40.90000,1.754466E-01,2.380997E-01,2.971991E-01,3.757416E-01
174.40000,-39.90000,1.278960E-01,1.750851E-01,2.196783E-01,2.691896E-01
174.40000,-39.80000,1.210147E-01,1.665020E-01,2.088678E-01,2.566345E-01
174.40000,-39.70000,1.150959E-01,1.593206E-01,1.998215E-01,2.468597E-01
174.40000,-39.60000,1.102717E-01,1.538723E-01,1.936412E-01,2.412138E-01
174.40000,-39.50000,1.062789E-01,1.494267E-01,1.886659E-01,2.364667E-01
174.40000,-39.40000,1.027385E-01,1.453568E-01,1.835857E-01,2.305377E-01
174.40000,-39.30000,9.945051E-02,1.419627E-01,1.800167E-01,2.273813E-01
174.40000,-39.20000,9.604762E-02,1.388475E-01,1.781870E-01,2.280385E-01
174.40000,-39.10000,9.182307E-02,1.331484E-01,1.720047E-01,2.215066E-01
174.40000,-39.00000,8.687062E-02,1.257583E-01,1.623544E-01,2.078017E-01
174.40000,-38.90000,8.127847E-02,1.184941E-01,1.540183E-01,1.968851E-01
174.40000,-38.80000,7.579918E-02,1.121415E-01,1.480239E-01,1.915573E-01
174.40000,-38.70000,7.035987E-02,1.063049E-01,1.447355E-01,1.984786E-01
174.40000,-38.60000,6.491785E-02,9.851029E-02,1.355974E-01,1.937235E-01
174.40000,-37.20000,2.853605E-02,4.255330E-02,5.730636E-02,7.712284E-02
174.40000,-37.10000,2.767792E-02,4.157792E-02,5.634633E-02,7.624682E-02
174.40000,-37.00000,2.686851E-02,4.067914E-02,5.549010E-02,7.553064E-02
174.40000,-36.90000,2.608953E-02,3.982129E-02,5.468743E-02,7.488254E-02
174.40000,-36.80000,2.532810E-02,3.897703E-02,5.388893E-02,7.422699E-02
174.40000,-36.70000,2.439808E-02,3.785782E-02,5.274643E-02,7.321269E-02
174.40000,-36.60000,2.357644E-02,3.688094E-02,5.174014E-02,7.227652E-02
174.40000,-36.50000,2.257859E-02,3.559806E-02,5.031728E-02,7.085431E-02
174.40000,-36.40000,2.187716E-02,3.479343E-02,4.945736E-02,6.996912E-02
174.40000,-36.30000,2.120134E-02,3.402391E-02,4.863704E-02,6.911878E-02
174.40000,-36.20000,2.045638E-02,3.314744E-02,4.770833E-02,6.820336E-02
174.40000,-36.10000,1.983868E-02,3.251240E-02,4.712982E-02,6.773103E-02
174.40000,-36.00000,1.924491E-02,3.194737E-02,4.669596E-02,6.750923E-02
174.40000,-35.90000,1.853351E-02,3.121313E-02,4.611182E-02,6.724494E-02
174.40000,-35.80000,1.796380E-02,3.074035E-02,4.588555E-02,6.739421E-02
174.40000,-35.70000,1.739091E-02,3.027007E-02,4.566400E-02,6.754328E-02
174.40000,-35.60000,1.681448E-02,2.977338E-02,4.536971E-02,6.754300E-02
174.40000,-35.50000,1.613604E-02,2.905403E-02,4.472969E-02,6.705470E-02
174.40000,-35.40000,1.552440E-02,2.843447E-02,4.413356E-02,6.646498E-02
174.40000,-35.30000,1.488541E-02,2.773714E-02,4.337008E-02,6.556937E-02
174.40000,-35.20000,1.420973E-02,2.695820E-02,4.246947E-02,6.446193E-02
174.40000,-35.10000,1.346825E-02,2.608388E-02,4.146060E-02,6.325513E-02
174.40000,-35.00000,1.265121E-02,2.508138E-02,4.032857E-02,6.199379E-02
174.50000,-41.80000,2.412809E-01,3.627020E-01,4.766852E-01,6.104964E-01
174.50000,-41.70000,2.498995E-01,3.836774E-01,5.183004E-01,6.699239E-01
174.50000,-41.40000,2.295187E-01,3.479801E-01,4.787827E-01,6.475587E-01
