#,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.11.0', start_date='2021-07-15T04:45:18', checksum=2366342461, kind='mean', investigation_time=1.0, imt='PGA'"
lon,lat,depth,poe-0.0010000,poe-0.0015656,poe-0.0024511,poe-0.0038375,poe-0.0060080,poe-0.0094062,poe-0.0147264,poe-0.0230557,poe-0.0360962,poe-0.0565124,poe-0.0884762,poe-0.1385189,poe-0.2168661,poe-0.3395269,poe-0.5315656,poe-0.8322225,poe-1.3029331,poe-2.0398806,poe-3.1936504,poe-5.0000000
172.39999,-40.90000,0.00000,9.252500E-01,8.807115E-01,8.097324E-01,7.072940E-01,5.759022E-01,4.280888E-01,2.848597E-01,1.675937E-01,8.708398E-02,4.031549E-02,1.684225E-02,6.373981E-03,2.145935E-03,6.126798E-04,1.365101E-04,2.119675E-05,1.968989E-06,2.704858E-08,0.000000E+00,0.000000E+00
172.39999,-40.80000,0.00000,9.228224E-01,8.756341E-01,8.004713E-01,6.926315E-01,5.559554E-01,4.051201E-01,2.629214E-01,1.504358E-01,7.604808E-02,3.438661E-02,1.413001E-02,5.302183E-03,1.776271E-03,5.022191E-04,1.093510E-04,1.623294E-05,1.370800E-06,1.239447E-08,0.000000E+00,0.000000E+00
172.39999,-40.70000,0.00000,9.199188E-01,8.698502E-01,7.902890E-01,6.769479E-01,5.351348E-01,3.817721E-01,2.412573E-01,1.339495E-01,6.567137E-02,2.888596E-02,1.161883E-02,4.300473E-03,1.428376E-03,4.004482E-04,8.645577E-05,1.275322E-05,1.086708E-06,9.824237E-09,0.000000E+00,0.000000E+00
172.39999,-40.60000,0.00000,9.164199E-01,8.632706E-01,7.791550E-01,6.603005E-01,5.136183E-01,3.583390E-01,2.202037E-01,1.184293E-01,5.617621E-02,2.396455E-02,9.406767E-03,3.424437E-03,1.125573E-03,3.127983E-04,6.704923E-05,9.874062E-06,8.415392E-07,7.604191E-09,0.000000E+00,0.000000E+00
172.39999,-40.50000,0.00000,9.123558E-01,8.559250E-01,7.671260E-01,6.428083E-01,4.916174E-01,3.351114E-01,2.000562E-01,1.041056E-01,4.771300E-02,1.971333E-02,7.546802E-03,2.703277E-03,8.797094E-04,2.420616E-04,5.130385E-05,7.490843E-06,6.332103E-07,5.628975E-09,0.000000E+00,0.000000E+00
172.50000,-44.00000,0.00000,7.882959E-01,6.932038E-01,5.695428E-01,4.303606E-01,2.968937E-01,1.867442E-01,1.064189E-01,5.418647E-02,2.449765E-02,9.900915E-03,3.612961E-03,1.196062E-03,3.463934E-04,8.445434E-05,1.592436E-05,2.173396E-06,1.838888E-07,1.694845E-09,0.000000E+00,0.000000E+00
172.50000,-43.90000,0.00000,8.041524E-01,7.152604E-01,5.973042E-01,4.609773E-01,3.260765E-01,2.110605E-01,1.244048E-01,6.582716E-02,3.091412E-02,1.290633E-02,4.817134E-03,1.611230E-03,4.667495E-04,1.127032E-04,2.101248E-05,2.821792E-06,2.407986E-07,2.228169E-09,0.000000E+00,0.000000E+00
172.50000,-43.80000,0.00000,8.180841E-01,7.353045E-01,6.235167E-01,4.910751E-01,3.559072E-01,2.368022E-01,1.441332E-01,7.917488E-02,3.865517E-02,1.671612E-02,6.424055E-03,2.191675E-03,6.460397E-04,1.573730E-04,2.965776E-05,4.000508E-06,3.436136E-07,3.190135E-09,0.000000E+00,0.000000E+00
172.50000,-43.70000,0.00000,8.313993E-01,7.545655E-01,6.490309E-01,5.209917E-01,3.863625E-01,2.638211E-01,1.654578E-01,9.417022E-02,4.776716E-02,2.140084E-02,8.474995E-03,2.950683E-03,8.842286E-04,2.173532E-04,4.115683E-05,5.589764E-06,4.738651E-07,4.402965E-09,0.000000E+00,0.000000E+00
172.50000,-43.60000,0.00000,8.436291E-01,7.725291E-01,6.732856E-01,5.501363E-01,4.169132E-01,2.917269E-01,1.881014E-01,1.106417E-01,5.820620E-02,2.698149E-02,1.099290E-02,3.909854E-03,1.189339E-03,2.966505E-04,5.680472E-05,8.040282E-06,6.856606E-07,5.866630E-09,0.000000E+00,0.000000E+00
172.50000,-43.50000,0.00000,8.545001E-01,7.888552E-01,6.959040E-01,5.780916E-01,4.471158E-01,3.201221E-01,2.117238E-01,1.283283E-01,6.986662E-02,3.346688E-02,1.401130E-02,5.101370E-03,1.578723E-03,3.969432E-04,7.501381E-05,1.003707E-05,8.568423E-07,7.933695E-09,0.000000E+00,0.000000E+00
172.50000,-43.40000,0.00000,8.642529E-01,8.037242E-01,7.169039E-01,6.046678E-01,4.766225E-01,3.486297E-01,2.359739E-01,1.468934E-01,8.252888E-02,4.079913E-02,1.753846E-02,6.567009E-03,2.115200E-03,5.635476E-04,1.135664E-04,1.529980E-05,1.145196E-06,9.896261E-09,0.000000E+00,0.000000E+00
172.50000,-43.30000,0.00000,8.728954E-01,8.171181E-01,7.362028E-01,6.296501E-01,5.050697E-01,3.768308E-01,2.604679E-01,1.659711E-01,9.590311E-02,4.885954E-02,2.154425E-02,8.292373E-03,2.853265E-03,8.996368E-04,2.544026E-04,6.001189E-05,1.029722E-05,8.880955E-07,0.000000E+00,0.000000E+00
172.50000,-43.20000,0.00000,8.808708E-01,8.294341E-01,7.540238E-01,6.530017E-01,5.321730E-01,4.043210E-01,2.848191E-01,1.851998E-01,1.096601E-01,5.747185E-02,2.598782E-02,1.021271E-02,3.670306E-03,1.301461E-03,4.609945E-04,1.471953E-04,3.707170E-05,6.109110E-06,5.753951E-07,0.000000E+00
172.50000,-43.10000,0.00000,8.878738E-01,8.403748E-01,7.701199E-01,6.744871E-01,5.576185E-01,4.307020E-01,3.086583E-01,2.042954E-01,1.236086E-01,6.659253E-02,3.091736E-02,1.229001E-02,4.345604E-03,1.437997E-03,4.458398E-04,1.119837E-04,1.944236E-05,1.314440E-06,0.000000E+00,0.000000E+00
172.50000,-43.00000,0.00000,8.943727E-01,8.503715E-01,7.847763E-01,6.941715E-01,5.812402E-01,4.556365E-01,3.316085E-01,2.228973E-01,1.373853E-01,7.599822E-02,3.631801E-02,1.452069E-02,4.817086E-03,1.304971E-03,2.807326E-04,4.245654E-05,3.269803E-06,3.758865E-08,0.000000E+00,0.000000E+00
172.50000,-42.90000,0.00000,9.001302E-01,8.592563E-01,7.978920E-01,7.119545E-01,6.028460E-01,4.788092E-01,3.533006E-01,2.406464E-01,1.505565E-01,8.531110E-02,4.225079E-02,1.741110E-02,5.773378E-03,1.540776E-03,3.425400E-04,6.921562E-05,1.134934E-05,1.111466E-06,3.026103E-09,0.000000E+00
172.50000,-42.80000,0.00000,9.053168E-01,8.671533E-01,8.095337E-01,7.278282E-01,6.223161E-01,4.999656E-01,3.733924E-01,2.572018E-01,1.626884E-01,9.394541E-02,4.850848E-02,2.140956E-02,7.651797E-03,2.159489E-03,5.015521E-04,1.117558E-04,2.627382E-05,4.642747E-06,4.438467E-07,0.000000E+00
172.50000,-42.70000,0.00000,9.098693E-01,8.740505E-01,8.197167E-01,7.417926E-01,6.395765E-01,5.189039E-01,3.915775E-01,2.722456E-01,1.734540E-01,1.012308E-01,5.410928E-02,2.615365E-02,1.101336E-02,3.805446E-03,9.955765E-04,1.756859E-04,1.616736E-05,1.666176E-07,0.000000E+00,0.000000E+00
172.50000,-42.60000,0.00000,9.139370E-01,8.801057E-01,8.285803E-01,7.539316E-01,6.546183E-01,5.354841E-01,4.075879E-01,2.854932E-01,1.826737E-01,1.068137E-01,5.765271E-02,2.919783E-02,1.422209E-02,6.822709E-03,3.036441E-03,1.068618E-03,2.580696E-04,3.330427E-05,1.707798E-07,0.000000E+00
172.50000,-42.50000,0.00000,9.174960E-01,8.852872E-01,8.361053E-01,7.642429E-01,6.674210E-01,5.496051E-01,4.212041E-01,2.966632E-01,1.901665E-01,1.106747E-01,5.882560E-02,2.857293E-02,1.233435E-02,4.480028E-03,1.285380E-03,2.713256E-04,3.847697E-05,3.468922E-06,2.043538E-08,0.000000E+00
172.50000,-42.40000,0.00000,9.207051E-01,8.897786E-01,8.424653E-01,7.728472E-01,6.780267E-01,5.612130E-01,4.322634E-01,3.054945E-01,1.955817E-01,1.124425E-01,5.769010E-02,2.605708E-02,1.006002E-02,3.186315E-03,7.747066E-04,1.299523E-04,1.244512E-05,1.815529E-07,0.000000E+00,0.000000E+00
172.50000,-42.30000,0.00000,9.235644E-01,8.936198E-01,8.477439E-01,7.798684E-01,6.865705E-01,5.703922E-01,4.407362E-01,3.118200E-01,1.986878E-01,1.121881E-01,5.530291E-02,2.364149E-02,8.947229E-03,3.148417E-03,1.025321E-03,2.824769E-04,5.578041E-05,5.778033E-06,4.347626E-08,0.000000E+00
172.50000,-42.20000,0.00000,9.260529E-01,8.967769E-01,8.518684E-01,7.851622E-01,6.928316E-01,5.768912E-01,4.463726E-01,3.154083E-01,1.994333E-01,1.104312E-01,5.265695E-02,2.167003E-02,7.983722E-03,2.762894E-03,8.631195E-04,2.116531E-04,3.396999E-05,1.642200E-06,0.000000E+00,0.000000E+00
172.50000,-42.10000,0.00000,9.281611E-01,8.992739E-01,8.549084E-01,7.888401E-01,6.969407E-01,5.808219E-01,4.492468E-01,3.163248E-01,1.980067E-01,1.075263E-01,4.993081E-02,2.003692E-02,7.325813E-03,2.693365E-03,1.024483E-03,3.513662E-04,9.072776E-05,1.439841E-05,7.612697E-07,0.000000E+00
172.50000,-42.00000,0.00000,9.300258E-01,9.012816E-01,8.570561E-01,7.910959E-01,6.990685E-01,5.823168E-01,4.494776E-01,3.147428E-01,1.947029E-01,1.037428E-01,4.712209E-02,1.856351E-02,6.731401E-03,2.499793E-03,9.583450E-04,3.205129E-04,7.684317E-05,1.030782E-05,6.510334E-08,0.000000E+00
172.50000,-41.90000,0.00000,9.316598E-01,9.027773E-01,8.582222E-01,7.917505E-01,6.989678E-01,5.811391E-01,4.469212E-01,3.107144E-01,1.898012E-01,9.933486E-02,4.420153E-02,1.698482E-02,5.829649E-03,1.835116E-03,4.927836E-04,9.780960E-05,1.115888E-05,5.053993E-08,0.000000E+00,0.000000E+00
172.50000,-41.80000,0.00000,9.328809E-01,9.036561E-01,8.584052E-01,7.908930E-01,6.967704E-01,5.774058E-01,4.416663E-01,3.043628E-01,1.834934E-01,9.446511E-02,4.121810E-02,1.529867E-02,4.812429E-03,1.246889E-03,2.395615E-04,2.782182E-05,9.330063E-07,3.677520E-10,0.000000E+00,0.000000E+00
172.50000,-41.70000,0.00000,9.338657E-01,9.040660E-01,8.577143E-01,7.885954E-01,6.925235E-01,5.711535E-01,4.337564E-01,2.957599E-01,1.758317E-01,8.909792E-02,3.816988E-02,1.376120E-02,4.105412E-03,9.798879E-04,1.708627E-04,1.744439E-05,9.113004E-07,3.369812E-10,0.000000E+00,0.000000E+00
172.50000,-41.60000,0.00000,9.346493E-01,9.040540E-01,8.561996E-01,7.849019E-01,6.862667E-01,5.624231E-01,4.232574E-01,2.850386E-01,1.670030E-01,8.344163E-02,3.530435E-02,1.256231E-02,3.691296E-03,8.708286E-04,1.519932E-04,1.650135E-05,9.124958E-07,3.094616E-10,0.000000E+00,0.000000E+00
172.50000,-41.50000,0.00000,9.350370E-01,9.034393E-01,8.537304E-01,7.797497E-01,6.779973E-01,5.512668E-01,4.103295E-01,2.725043E-01,1.573269E-01,7.765600E-02,3.260214E-02,1.159532E-02,3.472343E-03,8.740967E-04,1.767735E-04,2.676653E-05,2.419630E-06,2.083658E-08,0.000000E+00,0.000000E+00
172.50000,-41.40000,0.00000,9.351509E-01,9.023452E-01,8.504181E-01,7.732349E-01,6.678079E-01,5.378194E-01,3.952153E-01,2.584842E-01,1.470682E-01,7.186871E-02,3.008355E-02,1.077020E-02,3.286308E-03,8.497593E-04,1.760556E-04,2.645798E-05,2.338178E-06,2.011416E-08,0.000000E+00,0.000000E+00
172.50000,-41.30000,0.00000,9.349917E-01,9.007596E-01,8.462514E-01,7.653712E-01,6.557694E-01,5.222540E-01,3.782147E-01,2.433010E-01,1.363803E-01,6.601874E-02,2.759676E-02,9.978484E-03,3.117864E-03,8.317525E-04,1.777826E-04,2.674783E-05,2.320130E-06,1.926762E-08,0.000000E+00,0.000000E+00
172.50000,-41.20000,0.00000,9.344118E-01,8.985674E-01,8.411717E-01,7.561710E-01,6.419833E-01,5.047871E-01,3.596367E-01,2.272224E-01,1.253726E-01,6.010255E-02,2.510796E-02,9.174737E-03,2.926933E-03,7.972585E-04,1.729188E-04,2.602426E-05,2.281589E-06,1.819225E-08,0.000000E+00,0.000000E+00
172.50000,-41.10000,0.00000,9.334708E-01,8.957816E-01,8.351756E-01,7.456751E-01,6.265885E-01,4.856761E-01,3.398049E-01,2.104955E-01,1.141317E-01,5.409479E-02,2.255247E-02,8.313186E-03,2.697343E-03,7.460958E-04,1.627381E-04,2.445002E-05,2.123912E-06,1.764846E-08,0.000000E+00,0.000000E+00
172.50000,-41.00000,0.00000,9.321007E-01,8.923548E-01,8.282537E-01,7.339422E-01,6.097462E-01,4.652011E-01,3.190574E-01,1.933835E-01,1.027817E-01,4.802117E-02,1.991263E-02,7.376950E-03,2.421610E-03,6.769493E-04,1.481033E-04,2.227713E-05,1.946107E-06,1.578880E-08,0.000000E+00,0.000000E+00
172.50000,-40.90000,0.00000,9.302825E-01,8.882672E-01,8.204120E-01,7.210459E-01,5.916367E-01,4.436603E-01,2.977461E-01,1.761817E-01,9.151726E-02,4.199212E-02,1.724371E-02,6.389950E-03,2.112233E-03,5.945360E-04,1.302382E-04,1.953010E-05,1.680224E-06,1.430720E-08,0.000000E+00,0.000000E+00
172.50000,-40.80000,0.00000,9.280983E-01,8.835935E-01,8.117375E-01,7.071219E-01,5.724822E-01,4.213758E-01,2.762377E-01,1.592124E-01,8.057337E-02,3.615548E-02,1.462167E-02,5.380215E-03,1.773099E-03,4.962479E-04,1.073500E-04,1.579960E-05,1.333586E-06,1.187163E-08,0.000000E+00,0.000000E+00
172.50000,-40.70000,0.00000,9.254600E-01,8.782613E-01,8.022022E-01,6.922225E-01,5.524502E-01,3.986359E-01,2.548798E-01,1.427993E-01,7.020874E-02,3.069490E-02,1.216800E-02,4.422478E-03,1.447187E-03,4.022441E-04,8.638214E-05,1.264773E-05,1.071801E-06,9.538229E-09,0.000000E+00,0.000000E+00
172.50000,-40.60000,0.00000,9.222467E-01,8.721451E-01,7.917258E-01,6.763642E-01,5.316887E-01,3.757118E-01,2.340008E-01,1.272487E-01,6.066731E-02,2.578424E-02,9.997305E-03,3.582330E-03,1.162955E-03,3.211653E-04,6.858353E-05,1.002555E-05,8.484029E-07,7.537502E-09,0.000000E+00,0.000000E+00
172.50000,-40.50000,0.00000,9.184899E-01,8.652800E-01,7.803644E-01,6.596535E-01,5.103881E-01,3.528785E-01,2.139000E-01,1.128119E-01,5.212459E-02,2.153322E-02,8.173576E-03,2.892715E-03,9.331305E-04,2.562973E-04,5.441460E-05,7.948401E-06,6.740207E-07,6.009349E-09,0.000000E+00,0.000000E+00
172.50000,-40.40000,0.00000,9.141961E-01,8.576778E-01,7.681440E-01,6.421586E-01,4.887053E-01,3.303854E-01,1.948366E-01,9.966518E-02,4.465444E-02,1.795892E-02,6.698220E-03,2.356910E-03,7.616973E-04,2.096420E-04,4.453833E-05,6.533357E-06,5.566293E-07,4.972017E-09,0.000000E+00,0.000000E+00
172.50000,-34.60000,0.00000,3.019155E-02,2.229512E-02,1.625860E-02,1.169856E-02,8.265771E-03,5.703231E-03,3.821852E-03,2.468722E-03,1.515159E-03,8.609081E-04,4.359410E-04,1.879810E-04,6.586384E-05,1.780852E-05,3.418122E-06,4.156371E-07,2.333268E-08,9.775153E-12,0.000000E+00,0.000000E+00
172.50000,-34.50000,0.00000,2.838757E-02,2.097552E-02,1.526874E-02,1.093719E-02,7.669335E-03,5.229779E-03,3.444011E-03,2.172451E-03,1.296904E-03,7.185519E-04,3.587191E-04,1.551941E-04,5.565089E-05,1.569654E-05,3.208699E-06,4.131089E-07,2.400755E-08,1.040618E-11,0.000000E+00,0.000000E+00
172.50000,-34.40000,0.00000,2.660019E-02,1.965155E-02,1.425564E-02,1.013670E-02,7.021818E-03,4.697389E-03,3.003068E-03,1.811749E-03,1.014983E-03,5.162949E-04,2.307383E-04,8.644195E-05,2.551886E-05,5.458290E-06,6.999707E-07,3.813438E-08,8.256599E-10,0.000000E+00,0.000000E+00,0.000000E+00
172.60001,-44.00000,0.00000,7.841656E-01,6.883809E-01,5.643089E-01,4.251789E-01,2.922608E-01,1.830235E-01,1.037512E-01,5.251669E-02,2.362116E-02,9.534286E-03,3.496259E-03,1.167322E-03,3.410040E-04,8.339158E-05,1.579170E-05,2.166920E-06,1.842160E-07,1.696605E-09,0.000000E+00,0.000000E+00
172.60001,-43.90000,0.00000,8.008384E-01,7.113698E-01,5.929426E-01,4.564015E-01,3.216994E-01,2.073168E-01,1.215648E-01,6.395049E-02,2.987089E-02,1.243505E-02,4.643794E-03,1.554912E-03,4.494519E-04,1.073564E-04,1.973101E-05,2.644001E-06,2.257776E-07,2.089741E-09,0.000000E+00,0.000000E+00
172.60001,-43.80000,0.00000,8.157906E-01,7.325566E-01,6.202276E-01,4.872872E-01,3.519351E-01,2.331336E-01,1.411589E-01,7.707405E-02,3.740050E-02,1.609967E-02,6.170426E-03,2.097722E-03,6.126116E-04,1.469155E-04,2.718342E-05,3.680951E-06,3.193905E-07,2.975914E-09,0.000000E+00,0.000000E+00
172.60001,-43.70000,0.00000,8.298716E-01,7.527205E-01,6.466499E-01,5.179387E-01,3.828351E-01,2.603025E-01,1.624078E-01,9.186100E-02,4.628091E-02,2.061251E-02,8.125379E-03,2.813034E-03,8.327544E-04,2.007993E-04,3.716745E-05,5.037299E-06,4.385462E-07,4.091861E-09,0.000000E+00,0.000000E+00
172.60001,-43.60000,0.00000,8.425487E-01,7.712625E-01,6.715952E-01,5.477693E-01,4.139053E-01,2.884762E-01,1.850837E-01,1.081937E-01,5.651342E-02,2.602141E-02,1.054175E-02,3.723509E-03,1.117328E-03,2.714628E-04,4.987013E-05,6.740891E-06,5.835502E-07,5.440608E-09,0.000000E+00,0.000000E+00
172.60001,-43.50000,0.00000,8.540227E-01,7.883139E-01,6.950124E-01,5.764950E-01,4.447301E-01,3.172722E-01,2.088815E-01,1.258579E-01,6.802876E-02,3.235469E-02,1.346324E-02,4.867468E-03,1.490658E-03,3.683353E-04,6.799834E-05,8.955957E-06,7.767891E-07,7.356517E-09,0.000000E+00,0.000000E+00
172.60001,-43.40000,0.00000,8.641888E-01,8.037239E-01,7.166802E-01,6.038065E-01,4.749252E-01,3.463171E-01,2.334776E-01,1.445711E-01,8.066843E-02,3.959576E-02,1.691887E-02,6.289487E-03,2.001346E-03,5.226326E-04,1.024820E-04,1.349378E-05,1.017478E-06,9.201798E-09,0.000000E+00,0.000000E+00
172.60001,-43.30000,0.00000,8.734195E-01,8.177810E-01,7.366966E-01,6.295380E-01,5.041105E-01,3.751790E-01,2.585026E-01,1.640095E-01,9.420429E-02,4.768300E-02,2.092227E-02,7.999901E-03,2.690391E-03,7.963814E-04,1.991952E-04,4.005020E-05,5.801824E-06,4.466841E-07,0.000000E+00,0.000000E+00
172.60001,-43.20000,0.00000,8.816480E-01,8.304220E-01,7.549816E-01,6.535210E-01,5.319621E-01,4.034413E-01,2.835644E-01,1.838055E-01,1.082980E-01,5.642874E-02,2.543950E-02,9.979196E-03,3.494131E-03,1.117063E-03,3.147422E-04,7.039803E-05,1.094499E-05,7.429193E-07,2.407845E-08,0.000000E+00
172.60001,-43.10000,0.00000,8.891172E-01,8.418667E-01,7.716383E-01,6.756675E-01,5.581878E-01,4.306857E-01,3.082730E-01,2.036642E-01,1.227544E-01,6.575736E-02,3.043737E-02,1.214416E-02,4.293326E-03,1.384526E-03,4.072812E-04,9.781837E-05,1.691450E-05,1.328053E-06,0.000000E+00,0.000000E+00
172.60001,-43.00000,0.00000,8.958302E-01,8.521593E-01,7.867148E-01,6.959353E-01,5.825700E-01,4.565327E-01,3.322145E-01,2.232095E-01,1.372324E-01,7.548278E-02,3.588147E-02,1.437665E-02,4.832805E-03,1.343645E-03,2.980990E-04,4.659595E-05,3.756232E-06,4.171367E-08,0.000000E+00,0.000000E+00
172.60001,-42.90000,0.00000,9.017261E-01,8.612361E-01,8.001395E-01,7.142134E-01,6.048912E-01,4.806273E-01,3.549684E-01,2.420319E-01,1.512832E-01,8.525863E-02,4.186184E-02,1.715958E-02,5.714285E-03,1.540502E-03,3.340394E-04,5.786449E-05,6.413627E-06,1.355794E-07,0.000000E+00,0.000000E+00
172.60001,-42.80000,0.00000,9.070408E-01,8.693142E-01,8.120745E-01,7.305605E-01,6.250541E-01,5.026910E-01,3.761279E-01,2.596958E-01,1.643833E-01,9.448703E-02,4.822576E-02,2.097001E-02,7.382574E-03,2.028734E-03,4.316974E-04,7.447997E-05,1.186803E-05,1.218261E-06,6.121832E-09,0.000000E+00
172.60001,-42.70000,0.00000,9.117233E-01,8.763849E-01,8.225327E-01,7.449726E-01,6.429744E-01,5.224914E-01,3.953248E-01,2.757879E-01,1.760897E-01,1.024503E-01,5.412522E-02,2.568284E-02,1.057431E-02,3.540717E-03,8.869423E-04,1.523984E-04,1.531343E-05,1.140636E-06,1.544747E-08,0.000000E+00
172.60001,-42.60000,0.00000,9.159153E-01,8.826193E-01,8.316870E-01,7.575717E-01,6.586615E-01,5.398728E-01,4.122354E-01,2.899387E-01,1.861023E-01,1.086566E-01,5.817299E-02,2.926860E-02,1.434263E-02,6.876945E-03,2.960168E-03,9.922687E-04,2.245702E-04,2.685037E-05,7.446598E-08,0.000000E+00
172.60001,-42.50000,0.00000,9.196755E-01,8.880518E-01,8.395556E-01,7.683659E-01,6.720928E-01,5.547171E-01,4.265946E-01,3.017871E-01,1.941508E-01,1.129980E-01,5.989169E-02,2.928047E-02,1.304103E-02,4.958504E-03,1.453803E-03,2.926871E-04,3.175181E-05,7.524113E-07,0.000000E+00,0.000000E+00
172.60001,-42.40000,0.00000,9.230083E-01,8.927490E-01,8.462650E-01,7.775168E-01,6.834167E-01,5.670853E-01,4.383116E-01,3.111075E-01,1.999267E-01,1.151636E-01,5.924081E-02,2.700335E-02,1.056811E-02,3.369797E-03,8.275438E-04,1.430342E-04,1.743885E-05,9.560308E-07,0.000000E+00,0.000000E+00
172.60001,-42.30000,0.00000,9.259576E-01,8.967322E-01,8.517778E-01,7.848967E-01,6.924146E-01,5.767103E-01,4.471017E-01,3.175800E-01,2.031114E-01,1.150791E-01,5.701417E-02,2.444793E-02,9.020406E-03,2.865173E-03,7.643625E-04,1.622555E-04,2.380677E-05,1.504231E-06,0.000000E+00,0.000000E+00
172.60001,-42.20000,0.00000,9.285871E-01,9.000944E-01,8.562199E-01,7.906573E-01,6.992427E-01,5.837100E-01,4.529960E-01,3.211405E-01,2.036838E-01,1.131406E-01,5.414927E-02,2.223300E-02,7.930278E-03,2.500313E-03,6.734679E-04,1.419046E-04,1.944325E-05,9.915827E-07,0.000000E+00,0.000000E+00
172.60001,-42.10000,0.00000,9.308745E-01,9.028727E-01,8.596911E-01,7.949432E-01,7.040591E-01,5.882280E-01,4.561170E-01,3.219252E-01,2.019049E-01,1.098335E-01,5.108387E-02,2.045234E-02,7.289598E-03,2.399546E-03,6.962540E-04,1.551506E-04,2.187986E-05,7.094865E-07,0.000000E+00,0.000000E+00
172.60001,-42.00000,0.00000,9.328555E-01,9.050611E-01,8.621079E-01,7.975702E-01,7.066126E-01,5.900470E-01,4.563740E-01,3.200250E-01,1.980818E-01,1.054987E-01,4.783646E-02,1.877844E-02,6.815241E-03,2.625484E-03,1.143903E-03,4.832386E-04,1.613750E-04,3.616255E-05,4.218780E-06,0.000000E+00
172.60001,-41.90000,0.00000,9.345474E-01,9.067260E-01,8.635966E-01,7.987069E-01,7.070748E-01,5.893229E-01,4.539519E-01,3.157489E-01,1.926592E-01,1.004922E-01,4.446782E-02,1.704203E-02,6.002123E-03,2.107403E-03,7.111204E-04,1.952646E-04,3.651307E-05,2.656771E-06,0.000000E+00,0.000000E+00
172.60001,-41.80000,0.00000,9.359039E-01,9.078401E-01,8.641484E-01,7.983557E-01,7.054530E-01,5.860724E-01,4.489169E-01,3.092998E-01,1.859913E-01,9.512015E-02,4.104748E-02,1.514190E-02,4.905431E-03,1.413176E-03,3.335703E-04,5.571575E-05,4.132386E-06,4.041085E-08,0.000000E+00,0.000000E+00
172.60001,-41.70000,0.00000,9.370525E-01,9.085283E-01,8.638679E-01,7.965893E-01,7.017970E-01,5.803430E-01,4.413312E-01,3.007878E-01,1.782357E-01,8.955460E-02,3.777597E-02,1.336174E-02,3.932099E-03,9.378895E-04,1.644717E-04,1.670508E-05,6.385276E-07,2.724998E-10,0.000000E+00,0.000000E+00
172.60001,-41.60000,0.00000,9.379616E-01,9.087562E-01,8.627378E-01,7.934191E-01,6.961457E-01,5.721943E-01,4.312871E-01,2.903424E-01,1.694873E-01,8.381653E-02,3.473374E-02,1.195010E-02,3.342944E-03,7.388687E-04,1.182625E-04,1.109304E-05,5.782985E-07,2.496627E-10,0.000000E+00,0.000000E+00
172.60001,-41.50000,0.00000,9.385196E-01,9.084228E-01,8.606865E-01,7.888165E-01,6.885137E-01,5.616869E-01,4.189200E-01,2.781851E-01,1.599716E-01,7.805075E-02,3.199377E-02,1.090724E-02,3.033598E-03,6.756670E-04,1.114130E-04,1.187442E-05,6.054136E-07,2.313018E-10,0.000000E+00,0.000000E+00
172.60001,-41.40000,0.00000,9.387952E-01,9.076226E-01,8.578214E-01,7.828847E-01,6.790013E-01,5.489510E-01,4.044536E-01,2.646312E-01,1.499577E-01,7.236090E-02,2.950377E-02,1.008033E-02,2.842882E-03,6.516666E-04,1.114618E-04,1.221818E-05,6.112837E-07,2.286616E-10,0.000000E+00,0.000000E+00
172.60001,-41.30000,0.00000,9.387722E-01,9.063135E-01,8.541011E-01,7.756210E-01,6.676745E-01,5.341497E-01,3.881593E-01,2.499619E-01,1.395561E-01,6.664696E-02,2.708341E-02,9.338269E-03,2.731261E-03,6.813190E-04,1.382116E-04,2.071991E-05,1.825954E-06,1.588444E-08,0.000000E+00,0.000000E+00
172.60001,-41.20000,0.00000,9.383880E-01,9.044478E-01,8.495022E-01,7.670498E-01,6.546355E-01,5.174865E-01,3.703104E-01,2.343986E-01,1.288482E-01,6.092037E-02,2.474128E-02,8.646860E-03,2.608530E-03,6.753146E-04,1.413196E-04,2.098262E-05,1.826635E-06,1.599976E-08,0.000000E+00,0.000000E+00
172.60001,-41.10000,0.00000,9.376099E-01,9.019779E-01,8.440051E-01,7.572198E-01,6.400272E-01,4.992028E-01,3.511977E-01,2.181511E-01,1.178792E-01,5.510127E-02,2.235252E-02,7.920730E-03,2.462055E-03,6.585874E-04,1.407072E-04,2.073952E-05,1.750020E-06,1.496486E-08,0.000000E+00,0.000000E+00
172.60001,-41.00000,0.00000,9.364551E-01,8.989214E-01,8.376356E-01,7.462027E-01,6.240091E-01,4.795590E-01,3.311251E-01,2.014546E-01,1.067621E-01,4.921049E-02,1.988543E-02,7.117411E-03,2.259692E-03,6.170126E-04,1.327543E-04,1.949541E-05,1.640156E-06,1.424128E-08,0.000000E+00,0.000000E+00
172.60001,-40.90000,0.00000,9.348649E-01,8.952364E-01,8.303936E-01,7.340702E-01,6.067500E-01,4.588273E-01,3.104185E-01,1.845948E-01,9.569185E-02,4.335050E-02,1.737154E-02,6.237272E-03,2.002320E-03,5.524454E-04,1.191900E-04,1.752761E-05,1.481083E-06,1.304871E-08,0.000000E+00,0.000000E+00
